,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace,newDevelopmentFinished,labels,district
20,97854603,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/96/30/992745200.jpg,RFH-00047,27,,65000.0,chalet,sale,165.0,False,3,1,Calle Arrabal,Teruel,Cucalon,es,41.0872005,-1.2123838,False,https://www.idealista.com/inmueble/97854603/,41455,"¿Estas pensando en vivir en un entorno Rural?    En Cucalón, rodeado de tranquilidad y naturaleza, a 1 hora de Zaragoza y de Teruel.    Os presentamos esta vivienda que incluye todo aquello que necesitas para disfrutar del día a día.    La vivienda se distribuye en:    - 3 dormitorios  - 1 Baño  - Salón  - Cocina independiente   - Garaje  - Bodega con chimenea    Si necesitas más información no dudes en contactar con nosotros,   ¡Estamos para ayudarte!",False,good,False,,394.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Cucalon', 'title': 'Casa independiente en Calle Arrabal'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
21,98719649,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/01/94/1021574192.jpg,Me 22,59,,95000.0,chalet,sale,461.0,False,11,4,Calle san nicolas,Zaragoza,Azuara,es,41.2582088,-0.8713729,False,https://www.idealista.com/inmueble/98719649/,42196,"OPORTUNIDAD!  BONITA CASA, reformada, hoy con negocio. EN AZUARA, ZARAGOZA.  Consta de 461 m2. Planta baja y dos alturas, más terraza solarium.  La PLANTA BAJA consta de gran salón comedor de 74 m2 con zona de juegos y sala de mesas, barra de bar, y aseos de señoras y caballeros.  Cocina de 17 m2 con despensas y salida a PATIO TRASERO de 73 m2, con BARBACIOA de obra cerrada y DOS almacenes de 28 y 21 m2. Uno de ellos apto como garaje y con salida a calle trasera.  ESTA PLANTA SERIA IDEAL PARA ACONDICIONARLA como BODEGA comedor para reuniones (club social, jornadas gastronómicas, club de amigos cazadores, u otro tipo de negocio.. .  Hoy está acondicionada como hostal con 10 habitaciones).  PLANTA PRIMERA con 7 habitaciones de 11, 14, 15, 15, 12, 10 y 10 m2, y TRES baños.  Las habitaciones tienen armario empotrado y lavabo. La principal tiene otro baño incorporado. PLANTA SEGUNDA con 4 habitaciones de 11, 10, 10 y 18 m2 y baño de 5 m2. Subida a TERRAZA de 17 m2 con vistas.  CALEFACCION por toda la casa. Split de aire acondicionado.  Aunque actualmente está acondicionado el edificio como un hostal con 10 HABITACIONES.  Permite su transformación en una extraordinaria casa unifamiliar, o bien para transformarla en pisos o Apartamentos en régimen de propiedad horizontal, con una buena venta dado que se trata de un edificio representativo ubicado en una de las mejores zonas del pueblo.  APUNTE HISTORICO CULTURAL DE LA ZONA:  Muy cerca de Belchite se halla Azuara, una localidad poblada desde tiempos remotos. Prueba de ello son los restos de la villa de La Malena, un asentamiento romano datado del siglo IV d. C situado en las cercanías de la localidad.  Población incluida en la RUTA DE GOYA, muy cerca de FUENDETODOS y de BELCHITE. Muy bien comunicada, autobuses de línea frecuentes.  DESTACA LA IGLESIA de NUESTRA SEÑORA DE LA PIEDAD. Esta iglesia está realizada en dos estilos bien diferenciados, mudéjar y barroco. La parte mudéjar tiene la estructura de iglesia fortaleza y su decoración es a base de esquinillas y zig zag.  Para mas información llamar a Manuel 609650166.",False,good,False,,206.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Azuara', 'title': 'Chalet adosado en Calle san nicolas'}",False,False,False,False,False,False,,,,
22,99091304,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/f6/86/1033188945.jpg,C208,28,1,60000.0,duplex,sale,120.0,True,4,2,Luis Buñuel,Teruel,Ariño,es,41.0321186,-0.5939954,False,https://www.idealista.com/inmueble/99091304/,23961,"En Ariño, pueblo de Teruel situado entre los ríos Martín y Escuriza. Rodeado por otras localidades como Andorra, Alloza, Oliete, Alacón, Albalate del Arzobispo y Muniesa. Valorado por sus atracciones turísticas al rededor del balneario; pinturas rupestres, ruta de dinosaurios, museo minero, Dinópolis y rutas de senderismo. A la venta casa en el centro del pueblo. Superficie de 90 m2 en planta baja, primera y semisótano. Construcción de 1985, en perfecto estado aun sin reforma reciente. Distribución: - Baja: Salón, cocina, despensa, dormitorio, cuarto caldera, escaleras. Patio- terraza. - Primera: Tres dormitorios y baño. - Bodega: Espacio diáfano. Calefacción de gasoil pero posibilidad de instalar gas. Para más información y visitas, ALIERTA: 976224875.",False,good,False,False,500.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Ariño', 'title': 'Dúplex en Luis Buñuel'}",False,False,False,False,False,False,,,,
23,89705286,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/17/d9/774542913.jpg,C484,38,,178000.0,countryHouse,sale,1500.0,False,8,2,Alfonso I,Zaragoza,Daroca,es,41.1162785,-1.4150997,False,https://www.idealista.com/inmueble/89705286/,57824,"Daroca (Zaragoza), en la Plaza de Santiago. Excelente ubicación en este singular pueblo rodeado de murallas y con dos grandes entradas cuyos arcos nos recuerdan su pasado medieval. De gran interés turístico por su ubicación junto al valle del Jiloca y la historia de sus palacetes, iglesias y restos del castillo Mayor.  Palacete histórico construido a principios de siglo. Se compone de bajos con locales y cocheras, planta primera y bajo cubierta. Superficie total de 900 m2 con diversos usos (croquis disponible). Muy adecuado para uso de hostelería o lúdico-cultural por su configuración y conservación de elementos arquitectónicos y decorativos de la época. Con espacios amplios, grandes ventanales y balconadas, techos altos y gran escalinata.  Aún hoy en buen estado de estructura, fachada y tejado rehabilitados.  Más información, ALIERTA 653675046. "".",False,good,False,,119.0,"{'typology': 'countryHouse', 'subTypology': 'palacio'}","{'subtitle': 'Daroca', 'title': 'Palacio en Alfonso I'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
24,91427292,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/2a/ea/814331068.jpg,C551,42,,57000.0,chalet,sale,300.0,False,4,2,Calle Rosario,Zaragoza,Puebla de Alborton,es,41.3857394,-0.8553847,False,https://www.idealista.com/inmueble/91427292/,56139,"Casa bien ubicada en pleno Campo de Belchite, en La Puebla de Albortón, municipio a 12 minutos de Belchite y escasos 30 minutos desde Zaragoza. Antiguo señorío del Monasterío de Rueda, cuenta con casas blasonadas e iglesia del siglo XVI. Casa con corral-jardín en el centro del pueblo, frente a la Iglesia, esquinera e independiente. Se distribuye en planta baja, planta primera, buhardilla y bodega en sótano, ideal para guardar conservas y vinos. Además tiene salida a un corral o jardín de unos 85 m2 con caseta/trastero. Dispone de cochera con entrada independiente, entrada prnicipal con amplio hall, cocina oficio con vistas al corral y chimenea/hogar en perfecto uso, comedor exterior, dos dormitorios y baño completo en primera planta, y buhardilla con techos de viga-vista donde se ubica una terraza y dos dormitorios abuhardillados. Casa en buen estado de conservación por su correcto mantenimiento en elementos constructivos e instalaciones. Municipio con bellos alrededores, famoso por sus cabezos, cantera de piedra y coto de caza. Dispone de Pabellón municipal, piscina y bar. Para más información y visitas. ALIERTA: 653675046.",False,good,False,,190.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Puebla de Alborton', 'title': 'Casa independiente en Calle Rosario'}",False,False,False,False,False,False,,,,
25,99201188,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/fc/73/1036443519.jpg,504898,7,,55000.0,chalet,sale,299.0,False,6,1,"Calle Alta, 5",Teruel,Azaila,es,41.2925783,-0.4940474,True,https://www.idealista.com/inmueble/99201188/,52280,"Casa en venta en Azaila, distribuida en planta baja con salón, cocina y salida a jardín de 300m2. La primera planta consta de 4 dormitorios y un baño. En segunda planta, distribuida en 2 dormitorios abuhardillados con techos altos.  Sin gastos para el comprador, honorarios por parte de la propiedad.",False,good,False,,184.0,{'typology': 'chalet'},"{'subtitle': 'Azaila', 'title': 'Chalet en Calle Alta, 5'}",False,False,False,False,False,False,,,,
26,93539509,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/54/7e/865318122.jpg,BBGN,24,,85000.0,countryHouse,sale,5000.0,False,10,14,Carretera Sagunto-Burgos,Teruel,Burbaguena,es,41.0132711,-1.3437389,False,https://www.idealista.com/inmueble/93539509/,47959,"Grupo de fincas rústicas, en total casi diez hectáreas, de viñedo, frutales, regadío y secano, bordeado por el río Jiloca y junto a la carretera. En el estado que propicia no haberlo cuidado en bastante tiempo (no en producción). Cuenta en su perímetro con varios edificios sin terminar, proyectados inicialmente como hotel-bodega con encanto, siendo su construcción singular y especialmente atractiva (ver fotos). Infinitas posibilidades para negocio, explotación agrícola, bodega, hotel rural de alto standing, casa de descanso en plena naturaleza. Lugar especialmente tranquilo y discreto en plena naturaleza con el río al lado y con abundante vegetación y espacio. Se vende la parte correspondiente al 60% de un proindiviso con otro inversor, con posibilidad de comprar el resto (negociando precio aparte). Consultenos, somos tasadores judiciales y no cobramos comisiones a los clientes.  Procedente de activo bancario. No dude en plantearnos su idea y le informaremos sobre el abanico de posibilidades que podemos ofrecerle. LLÁMENOS Y LE INFORMAREMOS DEBIDAMENTE.",False,renew,False,,17.0,"{'typology': 'countryHouse', 'subTypology': 'palacio'}","{'subtitle': 'Burbaguena', 'title': 'Palacio en Carretera Sagunto-Burgos'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
27,95019708,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/38/05/970284579.jpg,PL-03447-20,30,2,99000.0,duplex,sale,100.0,True,3,2,Aguilar del Alfambra,Teruel,Aguilar del Alfambra,es,40.5885699,-0.7960307,False,https://www.idealista.com/inmueble/95019708/,32694,"ATICO DUPLEX CON ENCANTO EN PLENO CORAZON DE LA SIERRA DE TERUEL      Si eres de las personas que buscan un ático duplex seminuevo, en perfecto estado de conservación, en una población que se encuentre en pleno corazón de la Sierra de Teruel, estás de enhorabuena. ! Puede que esta vivienda te pueda interesar. !    Se trata de un ático duplex de 3 habitaciones y 2 baños, y 100 m2 construidos, realizado con excelentes calidades constructivas. Cuenta con chimenea, techos de madera, y unas impresionantes vistas que harán que puedas disfrutar de la tranquilidad de la sierra de Teruel. En la planta de abajo cuenta con el comedor, la cocina, dos habitaciones y un baño; en la parte de arriba, se encuentra una amplísima habitación principal, y un baño. La vivienda incluye calefacción por suelo radiante, suelo parquet, etc.. . Además, el apartamento se encuentra amueblado y con electrodomésticos, e incluye en el precio una plaza de garaje y un trastero.    Se sitúa en una calle adyacente al centro de la población de Aguilar del Alfambra. El pueblo cuenta con excelentes parajes para hacer excursiones, y cuenta con servicio de Bar-cafetería y una Tienda Multiservicio.    Está situada en la población de Aguilar de Alfambra, un municipio que se encuentra en plena Serranía de Teruel. En el podrás encontrar las pistas de esquí de AVlderianera a escasos 25 minutos, además de multitud de parajes naturales en los que poder disfrutar de la naturaleza.",False,good,False,True,990.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Aguilar del Alfambra', 'title': 'Dúplex'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
28,88032399,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/30/80/1051004776.jpg,1789-ECV-CALI,37,,120000.0,chalet,sale,250.0,False,5,1,Calanda,Teruel,Calanda,es,40.9385505,-0.2335397,False,https://www.idealista.com/inmueble/88032399/,47962,"Chalet 250 m² en Calanda, Teruel Chalet en finca de 818 m2 en CALANDA-TERUEL. La Finca está formada por DOS CHALETS independientes, piscina privada, invernadero y jardines.        Uno de los Chalet de 96bm2, dispone de 3 habitaciones, salón con chimenea, cocina y baño. El chalet está muy bien orientado, con grandes ventanales, vistas espectaculares del puente y al río  El porche está en la planta baja, ocupa toda la planta, protegido, bien ubicado, con la escalera y acceso directo al río. También encontramos la barbacoa, una gran mesa con capacidad para 20 personas, el columpio en zona de relax, espacio suficiente para disfrutar de reuniones familiares y con amigos. El otro chalet, de 55 m2, dispone de 2 espacios. En la parte de arriba, el salón o estudio con chimenea y una habitación. En la parte de abajo está el garaje muy grande. Esta casa se completa con el precioso jardín.  El conjunto se completa con una piscina privada, invernadero y los jardines. Es un lugar idilio, para disfrutar de la naturaleza, la paz del entorno, a 2 km del centro de Calanda, con muchas posibilidades. Mas inmuebles en.",False,good,False,,480.0,{'typology': 'chalet'},"{'subtitle': 'Calanda', 'title': 'Chalet'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
29,98323164,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/dc/52/1009072264.jpg,10411,83,en,98000.0,flat,sale,98.0,True,2,1,Alcañiz,Teruel,Alcañiz,es,41.0446475,-0.1297027,False,https://www.idealista.com/inmueble/98323164/,59053,"Piso situado en Alcañiz, en el número 44 de la Avenida de Aragón, en un edificio de 6 plantas, 2 pisos en cada una, y planta baja con dos locales comerciales. No hay parking ni cuarto trastero. La calefacción central es de gasoil, y el coste de esta se engloba en el pago del recibo mensual de la comunidad. Tiene una superficie útil de 68 m2; un dormitorio grande, con puerta de salida a la Avenida Aragón, un dormitorio un poco más pequeño que da a la anterior galería. Y a un cuarto de estar con con amplias ventanas. A la derecha del pasillo, una cocina, un cuarto de baño con plato de ducha y una pequeña despensa. Y al fondo del pasillo un salón-comedor espacioso y muy bien iluminado, con dos ventanas grandes y varios armarios empotrados, con bastante fondo.",False,good,False,True,1000.0,{'typology': 'flat'},"{'subtitle': 'Alcañiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
30,95012685,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/b0/ac/903956400.jpg,DPX ANDORRA,15,2,135000.0,duplex,sale,146.0,True,5,2,Albalate,Teruel,Andorra,es,40.975882,-0.4451819,False,https://www.idealista.com/inmueble/95012685/,31520,"En venta ático dúplex situado en urbanización junto al Hotel Andorra, con cinco habitaciones, dos baños, terraza en piso superior, lavadero, zona abuhardillada, garaje y trastero en la misma finca. 123 m2 útiles. Necesita algún arreglo para subsanar desperfectos menores.  Procedente de activo bancario. Somos tasadores judiciales, especializados en este tipo de inmuebles. SIN COMISIONES.",False,good,False,True,925.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Andorra', 'title': 'Dúplex en Albalate'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
31,97077401,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/7e/be/965111545.jpg,CRZ0000193947,8,,30000.0,flat,sale,104.0,False,3,1,Calle Caldereros,Teruel,Alcañiz,es,41.0488776,-0.1319695,False,https://www.idealista.com/inmueble/97077401/,59016,"Vivienda de segunda mano a la venta en el casco viejo de Alcañiz (Teruel) de 109 m² de superficie construida. La vivienda está distribuida en 3 habitaciones, un baño, salón, cocina y terraza. Se ubica en una zona tranquila, rodead por todo tipo de servicios, como paradas de autobús, colegios, supermercados... Tiene buenas comunicaciones y accesos. Si quiere más información no dude en ponerse en contacto con nosotros a través de cualquiera de nuestras vías de comunicación. Estaremos encantados de atenderle. La imagen denominada como `Decoración virtual` no se corresponde con la decoración actual de las estancias del inmueble que se oferta. La citada imagen se presenta como ejemplo representativo de cómo quedaría dicha estancia, con sus dimensiones reales, utilizando programas informáticos de decoración. El anunciante no será responsable de que la decoración final contratada por parte del comprador sea la que figura en las imágenes, ni se le podrá exigir la entrega del inmueble con la decoración presentada en estas imágenes.",False,good,False,,288.0,{'typology': 'flat'},"{'subtitle': 'Alcañiz', 'title': 'Piso en Calle Caldereros'}",False,False,False,False,False,False,,,,
32,98325340,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/d9/b9/1009103027.jpg,11563,25,,46000.0,chalet,sale,237.0,False,4,2,Los Olmos,Teruel,Los Olmos,es,40.87865,-0.4888063,False,https://www.idealista.com/inmueble/98325340/,26122,"Excelente casa para entrar a vivir en la plaza de la iglesia. Planta calle: garaje, baño completo, cocina y salón. 1° piso: sala con chimenea, 1 baño, 4 dormitorios. 2° piso: buhardilla. Los tejados están en perfecto estado, la casa da a la calle principal y a la plaza de la iglesia, y consta de 79 m2 x 3 plantas. Ideal para vivir o pasar vacaciones. Además en el pueblo hay un observatorio nocturno.",False,good,False,,194.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Los Olmos', 'title': 'Casa independiente'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
33,95019723,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/15/ce/970284357.jpg,PL-03447-13,15,1,53000.0,flat,sale,65.0,True,2,1,Aguilar del Alfambra,Teruel,Aguilar del Alfambra,es,40.5866333,-0.7963358,False,https://www.idealista.com/inmueble/95019723/,32909,,False,good,False,True,815.0,{'typology': 'flat'},"{'subtitle': 'Aguilar del Alfambra', 'title': 'Piso'}",False,False,False,False,False,False,,,,
34,88986313,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/e2/55/760396701.jpg,XXXX,18,2,45000.0,flat,sale,125.0,True,4,1,Calle mayor,Teruel,Alcañiz,es,41.0534674,-0.1338511,False,https://www.idealista.com/inmueble/88986313/,59026,"Se vende vivienda de 126 mts junto a la biblioteca municipal y el Liceo, compuesta de 4 habitaciones, gran cocina con despensa incorporada, comedor con balcón y fuego bajo, dos balcones, baño con bañera, trastero de 17 mts en los bajos del mismo edificio.",False,good,False,False,360.0,{'typology': 'flat'},"{'subtitle': 'Alcañiz', 'title': 'Piso en Calle mayor'}",True,False,True,False,False,False,,,,
35,100043799,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/e6/3c/1066544817.jpg,KR-06194-0001,1,,29000.0,chalet,sale,210.0,False,3,1,Calanda,Teruel,Calanda,es,40.9425435,-0.2278761,False,https://www.idealista.com/inmueble/100043799/,48492,"Chalet adosado de 210 m² a la venta en Calanda, en la provincia de Teruel. Se trata de una amplia vivienda distribuida en 3 dormitorios, cocina, salón y 1 baño. Ubicado en una zona residencial tranquila, a pocos minutos de todo tipo de servicios. Bien comunicada por carretera. Por ello, es una opción en la que invertir. Con los servicios prestados podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,,138.0,{'typology': 'chalet'},"{'subtitle': 'Calanda', 'title': 'Chalet'}",False,False,False,False,False,False,,,,
36,96150789,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/2e/79/988908836.jpg,504057,22,,77900.0,chalet,sale,283.0,False,4,2,"Calle Larga, 51",Teruel,Villarquemado,es,40.5189574,-1.2650399,True,https://www.idealista.com/inmueble/96150789/,56345,"En la Comarca Comunidad de Teruel se ubica el municipio de Villarquemado, un bello paraje donde disfrutar de su patrimonio cultural y natural, siendo la Laguna del Cañizar un lugar ideal por su fauna y flora. Es en Villarquemado donde se vende este chalet de 258m2 construidos, bien comunicado y situado en una zona tranquila de ruidos. Distribuido en dos plantas con patio, se accede a la vivienda mediante un porche donde, en la planta baja, se ubican el recibidor, salón, cocina, dos dormitorios y un cuarto de baño. Subiendo al piso superior se localizan dos dormitorios, un cuarto de baño, un lavadero y un acceso a una terraza exterior. Dispone de plaza de garaje. Sin gastos para comprador, honorarios por parte de la Propiedad. Precio no contractual, sujeto a posibles modificaciones por la propiedad.",False,good,False,,275.0,{'typology': 'chalet'},"{'subtitle': 'Villarquemado', 'title': 'Chalet en Calle Larga, 51'}",False,False,False,False,False,False,,,,
