Columna1;propertyCode;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;country;latitude;longitude;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;hasPlan;has3DTour;has360;hasStaging;superTopHighlight;topNewDevelopment;newDevelopmentFinished;typology_inmo;hasparking;parking_price_included;parking_price;zipcode
1308;95319570.0;3;165000;flat;sale;100;True;3;2;barrio Casco Histórico;Castellón;Castellón de la Plana / Castello de la Plana;es;39.987.234;-0.0426754;13867;False;good;False;True;1650;False;False;False;False;False;False;True;urban;False;False;0;12001
1309;95322940.0;bj;270000;flat;sale;68;False;1;1;El Bajondillo;Málaga;Torremolinos;es;366.285.571;-44.915.083;13303;False;good;False;True;3971;False;False;False;False;False;False;True;urban;False;False;0;29620
1310;95331380.0;1;219000;flat;sale;81;False;3;2;Calle Calixto Diez, 2;Vizcaya;Bilbao;es;432.566.397;-29.417.841;985;False;good;False;True;2704;True;False;True;False;False;False;True;urban;False;False;0;48012
1311;95338550.0;4;250000;flat;sale;180;True;4;3;Camino d'Onda;Castellón;Burriana;es;398.932.333;-0.0844841;3241;False;good;False;True;1389;False;False;False;False;False;False;True;urban;True;True;0;12530
1312;95339500.0;bj;394000;flat;sale;97;False;4;2;Les Escaldes;Andorra;Escaldes-Engordany;es;425.138.692;15.295.474;18391;False;good;False;True;4062;False;False;False;False;False;False;True;urban;False;False;0;AD500
1313;95340380.0;bj;85000;flat;sale;75;False;1;1;Calle de Pere II;Barcelona;Berga;es;421.030.158;18.559.389;43129;False;good;False;True;1133;False;False;False;False;False;False;True;urban;False;False;0;8600
1314;95343390.0;bj;70490;flat;sale;78;False;2;1;Calle Divuit;Tarragona;Bonavista;es;411.181.482;11.924.155;8112;False;good;False;True;904;False;False;False;False;False;False;True;urban;False;False;0;43001
1315;95349920.0;1;95000;flat;sale;65;False;3;2;Calle C;Tarragona;Salou;es;410.730.855;11.214.766;9156;False;renew;False;True;1462;False;False;False;False;False;False;True;urban;False;False;0;43840
1316;95355590.0;bj;424900;chalet;sale;164;False;3;2;Bonanat;Tarragona;Salou;es;410.819.113;11.640.713;9344;False;good;False;True;2591;False;False;False;False;False;False;True;urban;True;True;0;43840
1317;95355800.0;5;350000;penthouse;sale;90;True;2;2;barrio Las Arenas Centro;Vizcaya;Getxo;es;433.272.854;-30.167.083;9655;False;good;False;True;3889;False;False;False;False;False;False;True;urban;False;False;0;48620
1318;95356080.0;24;1850000;flat;sale;190;True;3;2;Paseo de Garcia Fària;Barcelona;Barcelona;es;414.082.896;22.153.859;4461;False;good;False;True;9737;True;False;False;False;False;False;True;urban;True;True;0;8019
1319;95362730.0;bj;185000;chalet;sale;230;False;5;2;COLMENAR BAJO;Las Palmas;Valsequillo de Gran Canaria;es;279.900.296;-155.007.772;1111;True;renew;False;True;804;False;False;False;False;False;False;True;urban;False;False;0;35217
1320;95368160.0;bj;350000;chalet;sale;362;False;4;2;Laureà Miró;Barcelona;Sant Feliu de Llobregat;es;413.787.672;20.481.326;10524;False;renew;False;True;967;True;False;False;False;False;False;True;residential;False;False;0;8980
1321;95370104.0;6;690000;flat;sale;150;True;5;2;Plaza de Tetuan;Barcelona;Barcelona;es;41.394.935;21.758.408;998;False;good;False;True;4600;True;False;True;True;False;False;True;urban;False;False;0;8001
1322;95370490.0;5;350000;penthouse;sale;90;True;2;2;Calle MERCEDES;Vizcaya;Getxo;es;433.247.854;-30.136.083;9281;True;good;False;True;3889;False;False;False;False;False;False;True;urban;False;False;0;48620
1323;95377590.0;bj;309900;chalet;sale;168;False;4;3;La Cañada;València;Paterna;es;39.522.157;-0.4965049;11669;False;renew;False;True;1845;False;False;False;False;False;False;True;urban;True;True;0;46182
1324;95378860.0;bj;420000;chalet;sale;266;False;5;3;Ribera d'Urgellet;Lleida;Ribera d'Urgellet;es;423.142.632;13.823.994;7912;False;good;False;True;1579;False;False;False;False;False;False;True;urban;False;False;0;25796
1325;95379256.0;2;650000;flat;sale;217;True;5;3;Calle de Balmes;Barcelona;Barcelona;es;414.044.379;21.384.574;3271;True;renew;False;True;2995;True;False;True;False;False;False;True;urban;True;True;0;8001
1326;95383920.0;5;245000;flat;sale;55;False;2;1;GENERAL CONCHA;Vizcaya;Bilbao;es;432.576.563;-29.363.988;714;False;good;False;True;4455;False;False;False;False;False;False;True;urban;False;False;0;48012
1327;95389230.0;6;240000;penthouse;sale;216;True;4;3;Camino serradal;Castellón;El Grau de Castelló;es;399.760.571;0.0107328;14350;True;good;False;True;1111;True;False;True;False;False;False;True;urban;True;True;0;12100
1328;95391500.0;bj;760000;chalet;sale;205;False;4;2;La Cortinada;Andorra;Ordino;es;425.711.184;15.206.369;24358;False;good;False;True;3707;False;False;False;False;False;False;True;residential;True;True;0;AD300
1329;95392344.0;bj;990000;chalet;sale;320;False;4;4;Calle del Llinàs;Andorra;Juberri;es;424.372.893;14.902.162;9304;True;good;False;True;3094;False;False;False;False;False;False;True;urban;True;True;0;AD600
1330;95393150.0;2;46000;flat;sale;75;False;2;1;Alcañiz;Teruel;Alcañiz;es;410.570.239;-0.1435994;58380;False;good;False;False;613;False;False;False;False;False;False;True;urban;False;False;0;44600
1331;95394060.0;bj;198000;flat;sale;144;False;3;2;Calle de Terminillo;Zaragoza;Zaragoza;es;416.484.917;-0.9060623;1550;False;good;False;True;1375;False;False;False;False;False;False;True;urban;False;False;0;50017
1332;95395416.0;3;195000;flat;sale;115;True;3;2;barrio Zona Plaza Donoso Cortés - Avda Magdalena;Castellón;Castellón de la Plana / Castello de la Plana;es;399.922.872;-0.0406784;14452;False;good;False;True;1696;False;False;False;False;False;False;True;urban;True;True;0;12004
1333;95395540.0;bj;170000;chalet;sale;100;False;3;1;Calle 9 D'OCTUBRE;València;Tavernes Blanques;es;395.037.663;-0.3666795;3277;False;good;False;True;1700;False;False;False;False;False;False;True;residential;False;False;0;46019
1334;95400770.0;1;466000;flat;sale;116;True;4;1;Calle d'Aragó;Barcelona;Barcelona;es;413.831.558;21.507.879;1667;True;good;False;True;4017;True;False;False;False;False;False;True;urban;False;False;0;8001
1335;95401410.0;3;179900;flat;sale;97;True;4;2;Calle de Bernat Descoll, 55;València;València;es;39.450.663;-0.3797505;2736;True;good;False;True;1855;True;False;True;False;False;False;True;urban;False;False;0;46026
1336;95407860.0;1;185000;flat;sale;121;True;3;2;Plaza Juan XXIII, 11;Murcia;Murcia;es;37.945.071;-11.111.156;5899;True;good;False;True;1529;True;False;True;False;False;False;True;urban;True;True;0;30157
1337;95408450.0;8;965000;duplex;sale;180;True;4;3;Calle de Ganduxer;Barcelona;Barcelona;es;413.916.879;21.387.096;2665;True;good;False;True;5361;True;False;True;False;False;False;True;residential;True;True;0;8021
1338;95409800.0;1;120000;flat;sale;95;True;2;2;Calle malasaña, 1;Murcia;Murcia;es;379.396.537;-11.359.346;6286;False;good;False;True;1263;False;False;False;False;False;False;True;urban;False;False;0;30150
1339;95418776.0;bj;240350;flat;sale;106;True;3;2;Calle de Llançà;Barcelona;Hospitalet de Llobregat;es;413.735.069;2.116;4757;False;good;False;True;2267;True;False;False;False;False;False;True;urban;False;False;0;8904
1340;95422450.0;bj;152000;penthouse;sale;51;True;2;1;Avenida de Josep Tarradellas i Joan;Barcelona;Hospitalet de Llobregat;es;413.633.685;20.988.017;7693;False;good;False;True;2980;True;False;False;False;False;False;True;urban;False;False;0;8801
1341;95424700.0;1;160000;flat;sale;91;True;4;2;Calle de Brussel·les;Tarragona;Salou;es;410.722.481;11.469.105;9728;False;good;False;True;1758;False;False;False;False;False;False;True;urban;False;False;0;43840
1342;95427850.0;4;319000;penthouse;sale;100;True;3;1;Puerta Nueva s/n;Málaga;Málaga;es;367.213.981;-44.248.728;1443;False;good;False;False;3190;True;False;False;False;False;False;True;urban;False;False;0;29005
1343;95430690.0;2;425000;flat;sale;107;True;4;2;Av. de Madrid;Barcelona;Barcelona;es;413.816.773;21.325.781;3185;False;good;False;True;3972;True;False;True;False;False;False;True;urban;False;False;0;8001
1344;95432900.0;bj;307330;chalet;sale;232;False;4;2;Calle Valencia, 68;Zaragoza;Cuarte de Huerva;es;415.931.275;-0.9421546;7944;False;good;False;True;1325;False;False;False;False;False;False;True;urban;False;False;0;50410
1345;95434130.0;5;245000;flat;sale;55;False;2;1;Calle General Concha;Vizcaya;Bilbao;es;432.586.171;-29.367.985;615;False;good;False;True;4455;False;False;False;False;False;False;True;urban;False;False;0;48010
1346;95445784.0;2;660000;flat;sale;210;True;5;3;Calle de Balmes;Barcelona;Barcelona;es;414.041.459;21.404.393;3118;True;renew;False;True;3143;True;True;False;False;False;False;True;urban;True;True;0;8001
1347;95447340.0;bj;88000;chalet;sale;394;False;3;1;barrio Monteagudo;Murcia;Murcia;es;38.020.063;-1.100.097;3744;False;renew;False;True;223;False;False;False;False;False;False;True;urban;False;False;0;30160
1348;95447380.0;bj;161975;flat;sale;74;True;3;1;Avenida Mare de Déu de Bellvitge;Barcelona;Hospitalet de Llobregat;es;413.526.792;2.107.447;7468;False;good;False;True;2189;False;False;False;False;False;False;True;urban;False;False;0;8907
1349;95452510.0;bj;310000;chalet;sale;250;False;4;3;Escalante;València;Burjassot;es;395.037.421;-0.4174147;4843;True;good;False;True;1240;False;False;False;False;False;False;True;urban;True;True;0;46035
1350;95452780.0;3;550000;penthouse;sale;190;False;4;2;Calle de Carles Roig;Tarragona;Salou;es;410.793.636;11.282.159;8553;False;good;False;True;2895;False;False;False;False;False;False;True;urban;True;True;0;43840
1351;95455950.0;1;169900;flat;sale;77;True;3;1;Bagatza - S. Vicente;Vizcaya;Barakaldo;es;433.006.419;-29.966.135;6439;True;renew;False;True;2206;True;True;False;False;False;False;True;urban;False;False;0;48902
1352;95456710.0;bj;175000;flat;sale;101;True;3;1;Calle Doctor Fleming;Vizcaya;Santurtzi;es;433.293.083;-30.336.381;10791;False;good;False;True;1733;False;False;False;False;False;False;True;urban;False;False;0;48980
1353;95458020.0;bj;180000;countryHouse;sale;70;False;1;0;Lugar Hoya Niebla, 6;Las Palmas;Telde;es;280.196.081;-154.395.763;6319;True;renew;False;True;2571;False;False;False;False;False;False;True;rural;False;False;0;35220
1354;95458024.0;bj;113995;countryHouse;sale;60;False;1;1;Caserio los Caideros, 13;Las Palmas;Las Palmas de Gran Canaria;es;280.520.082;-155.117.999;5897;False;good;False;True;1900;True;False;False;False;False;False;True;rural;False;False;0;35300
1355;95458090.0;bj;180000;chalet;sale;120;False;2;1;Carretera General a la Breña;Las Palmas;Telde;es;279.667.894;-1.547.618;4371;False;good;False;True;1500;False;False;False;False;False;False;True;urban;False;False;0;35217
1356;95461020.0;3;235000;flat;sale;90;True;2;2;Calle Juan de Robles, 59;Málaga;Málaga;es;367.208.243;-44.640.851;4109;True;good;False;True;2611;True;False;False;False;False;False;True;urban;True;True;0;29010
1357;95461650.0;1;75000;flat;sale;93;True;3;1;Avenida del Solsonès, 20;Lleida;Oliana;es;4.206.751;13.137;34329;False;good;False;False;806;False;False;False;False;False;False;True;urban;True;True;0;25790
1358;95464860.0;3;740000;flat;sale;195;True;4;2;Calle de la Canuda;Barcelona;Barcelona;es;413.835.809;21.710.503;395;False;good;False;True;3795;True;False;False;False;False;False;True;urban;False;False;0;8001
1359;95469730.0;3;158100;flat;sale;120;True;3;2;Avenida del Primat Reig;València;València;es;394.938.853;-0.3749237;2099;False;good;False;True;1318;False;False;False;False;False;False;True;urban;False;False;0;46019
1360;95473110.0;4;450000;flat;sale;90;True;4;1;Gran Via de les Corts Catalanes;Barcelona;Barcelona;es;413.720.373;21.482.431;2465;True;good;False;True;5000;True;False;True;False;False;False;True;urban;False;False;0;8001
1361;95474610.0;bj;195000;flat;sale;90;True;3;2;Calle Axular, 18 -26;Vizcaya;Basauri;es;432.366.813;-28.942.485;4485;False;renew;False;True;2167;False;False;False;False;False;False;True;urban;False;False;0;48970
1362;95474750.0;bj;430000;chalet;sale;539;False;9;6;Plaza Escultor Ortells, 6 -8;Castellón;Villarreal/Vila-Real;es;399.364.885;-0.0985905;8199;False;renew;False;True;798;False;False;False;False;False;False;True;urban;True;True;0;12540
1363;95479680.0;2;250000;flat;sale;120;True;2;1;Calle de la Presó s/n;Tarragona;Reus;es;411.552.275;11.100.708;120;False;good;False;True;2083;False;False;False;False;False;False;True;urban;False;False;0;43201
1364;95483910.0;bj;220000;flat;sale;85;True;2;2;Calle Franco y Lopez, 18;Zaragoza;Zaragoza;es;416.467.159;-0.9008983;1222;True;newdevelopment;True;True;2588;True;False;False;False;False;False;False;urban;True;True;0;50005
1365;95487790.0;bj;950000;chalet;sale;320;False;4;3;Engolasters;Andorra;Escaldes-Engordany;es;425.096.585;15.580.088;18824;False;renew;False;True;2969;False;False;False;False;False;False;True;urban;False;False;0;AD700
1366;95489310.0;3;389000;flat;sale;114;True;4;2;Avenida Carlemany;Andorra;Escaldes-Engordany;es;42.508.383;15.421.306;18171;False;good;False;False;3412;False;False;False;False;False;False;True;urban;True;True;0;AD700
1367;95489384.0;bj;409500;flat;sale;114;False;4;2;Centro;Andorra;Andorra la Vella;es;425.059.991;15.274.366;17506;False;good;False;True;3592;False;False;False;False;False;False;True;urban;False;False;0;AD500
1368;95491150.0;2;96810;flat;sale;77;True;2;1;Doctor Manuel Hernandez Nolla, 5;Murcia;Murcia;es;37.974.217;-11.355.784;2470;False;good;False;True;1257;False;False;False;False;False;False;True;urban;True;True;0;30010
1369;95493000.0;2;300000;duplex;sale;170;True;4;3;barrio Zona Juan de Borbón;Murcia;Murcia;es;380.060.112;-11.264.936;1154;False;good;False;True;1765;False;False;False;False;False;False;True;residential;True;True;0;30007
1370;95493500.0;2;185000;flat;sale;47;False;2;1;Calle de Santa Anna;Barcelona;Barcelona;es;413.837.543;2.170.224;361;False;good;False;False;3936;False;False;False;False;False;False;True;urban;False;False;0;8001
1371;95498080.0;bj;216700;flat;sale;87;False;4;2;Calle de la Mare de Déu de Montserrat;Barcelona;Viladecans;es;41.318.853;20.105.169;2080;True;good;False;True;2491;True;False;True;False;False;False;True;urban;False;False;0;8840
1372;95499930.0;2;230900;flat;sale;99;True;2;2;Calle Bangladesh, 25;Málaga;Málaga;es;3.667.119;-45.169;11039;False;newdevelopment;True;True;2332;True;False;False;False;False;False;False;urban;True;True;0;29140
1373;95501576.0;bj;85000;chalet;sale;180;False;3;2;Pau Casals;Tarragona;Riudoms;es;411.366.482;10.532.723;5064;False;good;False;True;472;False;False;False;False;False;False;True;residential;True;True;0;43330
1374;95504770.0;bj;440000;chalet;sale;200;False;3;2;Mas de l'Esquerrer;Tarragona;Salou;es;410.829.828;11.679.762;9409;False;good;False;True;2200;False;False;False;False;False;False;True;urban;True;True;0;43840
1375;95509176.0;bj;94000;flat;sale;84;False;3;1;Calle Comte Oliba;Barcelona;Berga;es;420.964.975;18.439.771;42876;False;renew;False;False;1119;False;False;False;False;False;False;True;urban;False;False;0;8600
1376;95514350.0;bj;425000;chalet;sale;322;False;3;3;Calle del Mas de l'Esquerrer;Tarragona;Salou;es;410.840.828;11.672.762;9274;False;good;False;True;1320;False;False;False;False;False;False;True;urban;True;True;0;43480
1377;95514460.0;bj;278000;chalet;sale;390;False;1;2;Calle de Sant Pere;Tarragona;Vila-Seca;es;411.074.802;11.488.265;6249;False;good;False;True;713;False;False;False;False;False;False;True;urban;False;False;0;43480
1378;95514850.0;bj;85000;countryHouse;sale;64;False;1;1;Alcalá de la Selva;Teruel;Alcalá de la Selva;es;403.512.457;-0.7120369;59540;False;good;False;True;1328;False;False;False;False;False;False;True;rural;False;False;0;44431
1379;95514860.0;bj;85000;countryHouse;sale;255;False;1;1;Alcalá de la Selva;Teruel;Alcalá de la Selva;es;403.506.457;-0.7119369;59607;False;renew;False;True;333;False;False;False;False;False;False;True;rural;False;False;0;44431
1380;95516420.0;2;88000;flat;sale;68;True;2;1;Calle Vint;Tarragona;Bonavista;es;411.185.105;11.955.128;8317;True;good;False;True;1294;False;False;False;False;False;False;True;urban;False;False;0;43001
1381;95524680.0;2;234900;flat;sale;85;False;3;1;barrio Zona Pueblo;Madrid;Pozuelo de Alarcón;es;404.348.822;-38.144.271;9622;False;good;False;False;2764;False;False;False;False;False;False;True;urban;False;False;0;28223
1382;95528616.0;bj;79000;countryHouse;sale;34;False;1;1;Alcalá de la Selva;Teruel;Alcalá de la Selva;es;403.540.457;-0.7112369;59239;False;good;False;True;2324;False;False;False;False;False;False;True;rural;False;False;0;44431
1383;95528940.0;6;91250;flat;sale;58;True;1;1;Passatge del Doctor Pigem;Tarragona;Salou;es;410.706.868;11.485.154;9936;False;good;False;True;1573;False;False;False;False;False;False;True;urban;False;False;0;43840
1384;95531300.0;bj;375000;chalet;sale;250;False;4;3;Calle d'Antoni Rius i Miró;Tarragona;Reus;es;41.145.024;110.227;1220;False;good;False;True;1500;False;False;False;False;False;False;True;residential;True;True;0;43201
1385;95535976.0;bj;70000;flat;sale;80;False;4;1;Avenida Bastareny;Barcelona;Guardiola de Berguedà;es;4.223.472;187.778;36966;False;good;False;False;875;False;False;False;False;False;False;True;urban;False;False;0;8694
1386;95536104.0;2;550000;flat;sale;104;True;4;2;Calle de Calvet;Barcelona;Barcelona;es;413.935.483;21.415.858;2484;True;good;False;True;5288;False;False;False;False;False;False;True;urban;False;False;0;8001
1387;95540830.0;2;400000;flat;sale;105;True;3;2;barrio Gran Via L-H;Barcelona;Hospitalet de Llobregat;es;413.550.948;21.245.218;4723;False;good;False;True;3810;False;False;False;False;False;False;True;urban;True;True;0;8908
1388;95543544.0;5;210000;flat;sale;45;True;1;1;barrio Sant Antoni;Barcelona;Barcelona;es;413.746.336;21.652.919;1431;True;good;False;True;4667;False;False;False;False;False;False;True;urban;False;False;0;8004
